Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD013084,21-10-2022,2022,10,October,Q4,Maharashtra,Pune,Hero Dealer Pune,Showroom Walk-in,Destini 125,Scooter,125,Grey,27,Female,Finance,88986,7784,7471,5709,58727,5017,95807,76856,18951,14,4.2
ORD013085,09-01-2025,2025,1,January,Q1,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Showroom Walk-in,Glamour,Commuter,125,Green,42,Female,Cash,95928,57,6169,4175,0,3732,96307,81833,14474,9,4.3
ORD013086,19-09-2022,2022,9,September,Q3,Assam,Guwahati,Hero Dealer Guwahati,Online Booking,HF Deluxe,Commuter,97,Blue,43,Female,UPI,77064,5714,6237,3217,0,851,79331,59231,20100,11,4.0
ORD013087,21-01-2020,2020,1,January,Q1,Karnataka,Mysore,Hero Dealer Mysore,Showroom Walk-in,Splendor Plus,Commuter,100,Black,43,Female,Cash,94873,63,4846,8934,0,2056,90856,68371,22485,12,3.9
ORD013088,06-07-2020,2020,7,July,Q3,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,HF Deluxe,Commuter,97,Red,25,Male,Cash,71796,5659,5959,1497,0,890,71897,51578,20319,9,3.7
ORD013089,14-03-2022,2022,3,March,Q1,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Online Booking,Pleasure Plus,Scooter,110,Black,38,Female,Cash,81170,3207,5463,1518,0,3959,78957,67014,11943,15,4.8
ORD013090,04-03-2025,2025,3,March,Q1,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Online Booking,Xtreme 160R,Sports,163,Blue,53,Female,Cash,136609,11404,12674,13693,0,6319,136892,99489,37403,1,4.6
ORD013091,27-04-2024,2024,4,April,Q2,Bihar,Patna,Hero Dealer Patna,Online Booking,Maestro Edge 125,Scooter,125,Grey,30,Female,Credit Card,81587,4085,1400,9909,0,1936,85824,58437,27387,7,4.9
ORD013092,09-11-2020,2020,11,November,Q4,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Showroom Walk-in,Maestro Edge 125,Scooter,125,Black,47,Female,UPI,80036,5447,6051,5938,19646,1166,76558,63710,12848,8,3.9
ORD013093,24-02-2020,2020,2,February,Q1,Haryana,Faridabad,Hero Dealer Faridabad,Online Booking,HF Deluxe,Commuter,97,White,47,Female,Credit Card,71029,1444,2874,3959,33641,3133,67247,51991,15256,14,4.6
ORD013094,12-06-2021,2021,6,June,Q2,Punjab,Ludhiana,Hero Dealer Ludhiana,Online Booking,Glamour,Commuter,125,Red,34,Male,Cash,103462,6308,5696,4011,0,6061,112895,81831,31064,8,3.5
ORD013095,01-01-2020,2020,1,January,Q1,Odisha,Cuttack,Hero Dealer Cuttack,Corporate Sale,Passion Plus,Commuter,97,Black,50,Female,Cash,97735,7102,7638,2311,0,1452,101322,73242,28080,4,3.6
ORD013096,15-04-2023,2023,4,April,Q2,Rajasthan,Udaipur,Hero Dealer Udaipur,Showroom Walk-in,Splendor Plus,Commuter,100,Matte Blue,26,Male,Cash,91582,4596,7304,687,0,4324,87242,77481,9761,10,3.5
ORD013097,29-09-2022,2022,9,September,Q3,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Showroom Walk-in,Xoom 125,Scooter,125,Grey,35,Male,Credit Card,93804,8211,3203,12029,0,3174,106990,72385,34605,5,4.4
ORD013098,23-11-2021,2021,11,November,Q4,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Glamour,Commuter,125,White,39,Female,UPI,105155,520,9395,7671,0,5652,120435,82024,38411,11,4.7
ORD013099,15-10-2021,2021,10,October,Q4,Karnataka,Mysore,Hero Dealer Mysore,Online Booking,Splendor Plus,Commuter,100,Black,48,Male,UPI,95977,3658,4564,4098,0,1629,96117,68396,27721,6,3.7
ORD013100,01-03-2021,2021,3,March,Q1,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Showroom Walk-in,Xoom 125,Scooter,125,Black,37,Female,Cash,98704,2882,4028,12784,38529,4313,112193,83453,28740,3,3.6
ORD013101,31-07-2020,2020,7,July,Q3,Bihar,Patna,Hero Dealer Patna,Online Booking,HF Deluxe,Commuter,97,Black,30,Female,Cash,75723,362,5585,954,0,2904,76233,59458,16775,2,3.7
ORD013102,06-12-2023,2023,12,December,Q4,Tamil Nadu,Chennai,Hero Dealer Chennai,Corporate Sale,Xtreme 250R,Sports,249,Red,40,Female,Finance,201980,9683,9733,1957,121871,11471,208811,147578,61233,7,4.9
ORD013103,07-02-2022,2022,2,February,Q1,Telangana,Hyderabad,Hero Dealer Hyderabad,Showroom Walk-in,Splendor Plus,Commuter,100,Blue,31,Male,Cash,95576,1080,2875,4130,0,3260,98547,74199,24348,12,5.0
ORD013104,28-12-2020,2020,12,December,Q4,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Glamour,Commuter,125,Blue,53,Female,Cash,103470,5628,9525,10927,5845,3097,97594,83131,14463,6,4.8
ORD013105,24-08-2024,2024,8,August,Q3,Punjab,Ludhiana,Hero Dealer Ludhiana,Corporate Sale,Pleasure Plus,Scooter,110,Black,58,Male,UPI,78192,1617,6511,3468,0,3217,84336,57185,27151,14,3.4
ORD013106,17-06-2023,2023,6,June,Q2,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Showroom Walk-in,Xoom 125,Scooter,125,Green,52,Male,UPI,96009,8150,6163,8696,0,1918,103044,69153,33891,6,4.9
ORD013107,03-03-2020,2020,3,March,Q1,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Corporate Sale,Xtreme 160R,Sports,163,Black,29,Female,Finance,142300,11441,10515,9724,119178,1864,161824,109984,51840,12,4.4
ORD013108,27-12-2023,2023,12,December,Q4,Himachal Pradesh,Shimla,Hero Dealer Shimla,Corporate Sale,Xtreme 125R,Sports,125,Blue,31,Male,Credit Card,122708,9010,7793,15515,0,3769,120778,96748,24030,7,4.7
ORD013109,25-02-2023,2023,2,February,Q1,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Corporate Sale,Xpulse 200 4V,Adventure,199,Blue,27,Female,Cash,163483,4097,12794,19818,0,1771,180699,120770,59929,7,4.9
ORD013110,03-01-2023,2023,1,January,Q1,Odisha,Cuttack,Hero Dealer Cuttack,Showroom Walk-in,Maestro Edge 125,Scooter,125,Green,37,Male,UPI,81443,5397,7746,7781,0,2532,92530,67573,24957,9,4.2
ORD013111,16-03-2023,2023,3,March,Q1,Rajasthan,Jaipur,Hero Dealer Jaipur,Showroom Walk-in,Glamour,Commuter,125,Matte Blue,54,Female,Cash,97752,7371,6649,4126,0,909,102670,80654,22016,13,4.7
ORD013112,15-04-2020,2020,4,April,Q2,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Corporate Sale,Destini 125,Scooter,125,Green,43,Male,UPI,96638,4688,1687,9224,0,4365,97178,77457,19721,15,4.9
ORD013113,17-03-2021,2021,3,March,Q1,Himachal Pradesh,Shimla,Hero Dealer Shimla,Online Booking,Super Splendor,Commuter,125,Grey,43,Male,Finance,100278,8529,9759,8275,59905,2799,96975,80091,16884,3,4.5
ORD013114,20-11-2020,2020,11,November,Q4,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Splendor Plus,Commuter,100,Matte Blue,23,Female,Credit Card,96238,1071,3370,1561,0,743,91904,77981,13923,13,4.0
ORD013115,31-03-2022,2022,3,March,Q1,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Corporate Sale,Super Splendor,Commuter,125,White,22,Female,Finance,101170,2680,4150,3303,79882,2131,105568,75417,30151,7,4.4
ORD013116,07-01-2021,2021,1,January,Q1,Maharashtra,Pune,Hero Dealer Pune,Online Booking,Xpulse 200 4V,Adventure,199,Matte Blue,26,Female,Cash,171952,2208,16798,17155,0,4686,177432,131624,45808,10,3.7
ORD013117,26-06-2023,2023,6,June,Q2,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,Maestro Edge 125,Scooter,125,Matte Blue,32,Female,UPI,75829,5817,2406,8795,0,1361,81344,63577,17767,14,3.9
ORD013118,22-10-2023,2023,10,October,Q4,Goa,Panaji,Hero Dealer Panaji,Online Booking,Xtreme 250R,Sports,249,Black,22,Male,Cash,187921,2001,12348,7405,0,1991,187045,150374,36671,3,4.8
ORD013119,26-07-2023,2023,7,July,Q3,Maharashtra,Mumbai,Hero Dealer Mumbai,Showroom Walk-in,Passion Plus,Commuter,97,Green,42,Female,Credit Card,94386,5083,4485,11748,0,5159,96781,75875,20906,7,4.5
ORD013120,31-01-2024,2024,1,January,Q1,Rajasthan,Jaipur,Hero Dealer Jaipur,Online Booking,Splendor Plus,Commuter,100,Grey,45,Female,UPI,95882,656,6527,5450,0,2177,109054,71278,37776,14,4.7
ORD013121,28-01-2021,2021,1,January,Q1,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Showroom Walk-in,Maestro Edge 125,Scooter,125,Green,47,Male,Cash,76500,934,1823,4019,0,3707,81567,58444,23123,3,3.7
ORD013122,23-07-2023,2023,7,July,Q3,Telangana,Warangal,Hero Dealer Warangal,Showroom Walk-in,Pleasure Plus,Scooter,110,Green,41,Male,Cash,79065,5144,6471,7352,0,2398,77150,57087,20063,3,4.1
ORD013123,12-09-2021,2021,9,September,Q3,Maharashtra,Pune,Hero Dealer Pune,Showroom Walk-in,HF Deluxe,Commuter,97,Green,54,Male,UPI,76074,3923,5704,6033,0,1666,73265,57639,15626,14,3.6
ORD013124,08-01-2020,2020,1,January,Q1,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Online Booking,Xtreme 125R,Sports,125,Matte Blue,44,Male,Finance,114164,7684,2295,8360,94031,2942,112606,84102,28504,1,5.0
ORD013125,27-06-2024,2024,6,June,Q2,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Online Booking,HF Deluxe,Commuter,97,Blue,51,Male,Cash,76302,6761,4305,524,0,2649,86462,65259,21203,9,3.6
ORD013126,31-01-2024,2024,1,January,Q1,Haryana,Gurugram,Hero Dealer Gurugram,Showroom Walk-in,Xoom 125,Scooter,125,Matte Blue,54,Female,Finance,97369,3199,8033,10053,94295,5763,96787,80157,16630,8,4.8
ORD013127,05-01-2024,2024,1,January,Q1,Assam,Guwahati,Hero Dealer Guwahati,Corporate Sale,Destini 125,Scooter,125,White,48,Male,UPI,97244,4101,8376,9734,0,2543,102375,81147,21228,8,4.6
ORD013128,07-03-2022,2022,3,March,Q1,Goa,Panaji,Hero Dealer Panaji,Showroom Walk-in,Xtreme 125R,Sports,125,Black,27,Female,UPI,116281,10027,6193,2184,0,1536,109733,84651,25082,1,4.0
ORD013129,29-10-2025,2025,10,October,Q4,Karnataka,Hubli,Hero Dealer Hubli,Showroom Walk-in,HF Deluxe,Commuter,97,Grey,51,Male,Cash,77962,6706,2254,5349,0,39,85690,61643,24047,10,3.9
ORD013130,25-07-2025,2025,7,July,Q3,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Showroom Walk-in,Destini 125,Scooter,125,Blue,50,Male,Cash,96526,7127,4229,12460,0,5147,90978,71006,19972,12,3.4
ORD013131,17-02-2025,2025,2,February,Q1,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Showroom Walk-in,Destini 125,Scooter,125,Matte Blue,43,Male,Cash,88396,1239,5387,6557,5589,541,94348,65555,28793,15,4.8
ORD013132,09-07-2025,2025,7,July,Q3,Gujarat,Vadodara,Hero Dealer Vadodara,Online Booking,Pleasure Plus,Scooter,110,Matte Blue,34,Male,UPI,84830,3249,7925,10344,0,3637,95402,63630,31772,6,4.3
ORD013133,10-08-2022,2022,8,August,Q3,Chhattisgarh,Raipur,Hero Dealer Raipur,Online Booking,Splendor Plus,Commuter,100,Grey,55,Female,UPI,96436,3207,4623,8809,0,370,93302,75153,18149,8,4.6
ORD013134,11-09-2025,2025,9,September,Q3,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Showroom Walk-in,HF Deluxe,Commuter,97,Green,41,Male,Finance,72253,3324,5092,3769,62921,4221,76094,62639,13455,7,4.6
ORD013135,23-06-2022,2022,6,June,Q2,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Online Booking,Splendor Plus,Commuter,100,Red,43,Female,Finance,90259,1686,2030,9470,55223,3928,99935,77019,22916,11,4.0
ORD013136,22-12-2022,2022,12,December,Q4,Odisha,Cuttack,Hero Dealer Cuttack,Corporate Sale,Splendor Plus,Commuter,100,Black,37,Male,Finance,95461,6496,6471,3057,56788,3014,99364,81790,17574,14,5.0
ORD013137,17-08-2020,2020,8,August,Q3,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Xtreme 125R,Sports,125,Red,36,Male,Cash,111711,9523,8013,11403,0,700,113742,88363,25379,15,4.9
ORD013138,10-01-2025,2025,1,January,Q1,Gujarat,Surat,Hero Dealer Surat,Showroom Walk-in,Pleasure Plus,Scooter,110,Red,33,Female,Credit Card,77452,958,4266,6679,0,272,78542,60217,18325,13,4.6
ORD013139,03-03-2022,2022,3,March,Q1,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Online Booking,HF Deluxe,Commuter,97,Green,42,Male,UPI,72073,5690,6244,3834,0,3534,80428,52765,27663,3,3.5
ORD013140,17-08-2024,2024,8,August,Q3,Odisha,Cuttack,Hero Dealer Cuttack,Online Booking,Passion Plus,Commuter,97,Black,37,Female,Cash,90729,6965,7107,7796,0,367,87073,70116,16957,2,4.2
ORD013141,27-03-2023,2023,3,March,Q1,Gujarat,Surat,Hero Dealer Surat,Corporate Sale,Maestro Edge 125,Scooter,125,Red,35,Female,Credit Card,78753,6296,1368,2998,0,2087,74498,60440,14058,3,3.7
ORD013142,11-02-2023,2023,2,February,Q1,Tamil Nadu,Madurai,Hero Dealer Madurai,Showroom Walk-in,Xoom 125,Scooter,125,Green,31,Female,Credit Card,95126,2902,4926,8194,0,1714,102532,68911,33621,1,3.8
ORD013143,22-07-2022,2022,7,July,Q3,Gujarat,Surat,Hero Dealer Surat,Online Booking,Xtreme 160R,Sports,163,Black,46,Female,UPI,139346,6321,13092,9446,0,4497,146814,103050,43764,13,4.5
ORD013144,15-06-2024,2024,6,June,Q2,Bihar,Gaya,Hero Dealer Gaya,Online Booking,Pleasure Plus,Scooter,110,Grey,21,Male,UPI,82142,344,8105,10502,0,4653,85275,58670,26605,15,5.0
ORD013145,23-10-2020,2020,10,October,Q4,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Corporate Sale,Passion Plus,Commuter,97,Black,48,Female,Credit Card,95303,5791,9010,2959,0,4765,91071,79300,11771,1,3.8
ORD013146,07-04-2023,2023,4,April,Q2,Haryana,Faridabad,Hero Dealer Faridabad,Corporate Sale,Glamour,Commuter,125,Matte Blue,58,Male,Credit Card,95422,6415,6815,2271,0,1258,110028,79922,30106,9,4.5
ORD013147,24-07-2024,2024,7,July,Q3,Punjab,Amritsar,Hero Dealer Amritsar,Showroom Walk-in,Glamour,Commuter,125,White,24,Female,Credit Card,96994,924,9484,5525,0,871,97962,80803,17159,2,3.8
ORD013148,16-07-2023,2023,7,July,Q3,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Showroom Walk-in,Xpulse 200 4V,Adventure,199,Black,52,Female,Cash,167673,8380,13746,9462,0,4411,176651,121333,55318,3,3.6
ORD013149,09-09-2024,2024,9,September,Q3,Uttar Pradesh,Noida,Hero Dealer Noida,Corporate Sale,Pleasure Plus,Scooter,110,White,40,Male,UPI,82568,5137,5243,2028,15908,4793,90873,59131,31742,2,4.8
ORD013150,16-08-2025,2025,8,August,Q3,Karnataka,Mysore,Hero Dealer Mysore,Showroom Walk-in,Xtreme 250R,Sports,249,Matte Blue,29,Female,Finance,203542,6019,12236,1606,116509,4575,219751,151088,68663,11,4.9
ORD013151,24-06-2021,2021,6,June,Q2,Telangana,Hyderabad,Hero Dealer Hyderabad,Showroom Walk-in,Xoom 125,Scooter,125,Red,45,Female,Finance,97409,470,5391,8225,65399,2590,99081,77905,21176,10,3.7
ORD013152,02-06-2020,2020,6,June,Q2,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Corporate Sale,Xtreme 250R,Sports,249,Red,31,Female,UPI,202767,17237,5101,13809,0,10247,194748,162041,32707,14,4.4
ORD013153,30-07-2023,2023,7,July,Q3,Himachal Pradesh,Shimla,Hero Dealer Shimla,Corporate Sale,Passion Plus,Commuter,97,Green,37,Female,Credit Card,91477,202,6807,5398,0,1457,102530,67217,35313,15,4.3
ORD013154,29-01-2023,2023,1,January,Q1,Jharkhand,Ranchi,Hero Dealer Ranchi,Online Booking,HF Deluxe,Commuter,97,Matte Blue,33,Female,Credit Card,75046,4890,4057,4515,33642,3967,77837,64958,12879,11,4.5
ORD013155,01-07-2024,2024,7,July,Q3,Assam,Guwahati,Hero Dealer Guwahati,Showroom Walk-in,Splendor Plus,Commuter,100,Black,48,Female,Finance,91081,5276,3744,11292,80860,3349,85667,69773,15894,12,4.8
ORD013156,03-07-2021,2021,7,July,Q3,Maharashtra,Mumbai,Hero Dealer Mumbai,Online Booking,Maestro Edge 125,Scooter,125,Green,48,Male,Cash,79726,951,6369,9973,0,3286,76067,65676,10391,6,3.7
ORD013157,06-11-2020,2020,11,November,Q4,Uttar Pradesh,Kanpur,Hero Dealer Kanpur,Online Booking,Super Splendor,Commuter,125,Blue,41,Female,Finance,104014,7301,1955,12868,61230,1420,105019,80861,24158,3,3.6
ORD013158,02-12-2020,2020,12,December,Q4,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Online Booking,Super Splendor,Commuter,125,White,43,Male,Finance,94591,1162,4486,5696,52479,1104,97877,81495,16382,8,5.0
ORD013159,24-06-2024,2024,6,June,Q2,Goa,Panaji,Hero Dealer Panaji,Showroom Walk-in,Splendor Plus,Commuter,100,Blue,30,Female,Credit Card,95787,4205,4457,4660,0,1584,95074,82772,12302,7,3.4
ORD013160,02-08-2021,2021,8,August,Q3,Punjab,Amritsar,Hero Dealer Amritsar,Showroom Walk-in,Xpulse 200 4V,Adventure,199,Red,52,Male,Finance,175120,6474,16034,10577,111503,10322,193868,131568,62300,5,4.5
ORD013161,16-07-2024,2024,7,July,Q3,Rajasthan,Jaipur,Hero Dealer Jaipur,Corporate Sale,Xtreme 160R,Sports,163,Black,37,Male,Cash,130336,8530,7655,12089,40463,2344,128997,94362,34635,7,4.8
ORD013162,17-07-2025,2025,7,July,Q3,Rajasthan,Jaipur,Hero Dealer Jaipur,Showroom Walk-in,Destini 125,Scooter,125,Red,40,Male,Cash,90878,6890,3311,7295,0,208,92631,64660,27971,11,4.4
ORD013163,14-07-2020,2020,7,July,Q3,Madhya Pradesh,Indore,Hero Dealer Indore,Online Booking,Xtreme 160R,Sports,163,Red,50,Female,Credit Card,131965,4967,8088,11469,0,1908,132572,93883,38689,10,4.2
ORD013164,18-05-2023,2023,5,May,Q2,Uttarakhand,Dehradun,Hero Dealer Dehradun,Corporate Sale,Splendor Plus,Commuter,100,Matte Blue,28,Female,Credit Card,98995,6840,3184,12328,0,1721,102940,76339,26601,1,3.4
ORD013165,18-03-2020,2020,3,March,Q1,Maharashtra,Nagpur,Hero Dealer Nagpur,Online Booking,Pleasure Plus,Scooter,110,Matte Blue,29,Male,UPI,81542,4950,2999,6090,0,977,85200,64546,20654,9,4.6
ORD013166,12-08-2020,2020,8,August,Q3,West Bengal,Kolkata,Hero Dealer Kolkata,Corporate Sale,Pleasure Plus,Scooter,110,Grey,20,Female,Finance,81485,3957,6380,2321,54468,1369,90917,66520,24397,10,3.7
ORD013167,02-10-2022,2022,10,October,Q4,Uttar Pradesh,Noida,Hero Dealer Noida,Showroom Walk-in,Splendor Plus,Commuter,100,Blue,47,Female,Credit Card,95957,8132,8228,3419,0,3654,99176,75517,23659,9,3.8
ORD013168,04-03-2023,2023,3,March,Q1,Assam,Guwahati,Hero Dealer Guwahati,Showroom Walk-in,Super Splendor,Commuter,125,Green,26,Female,UPI,102596,1365,8300,12099,0,1740,117142,77978,39164,12,4.6
ORD013169,22-10-2025,2025,10,October,Q4,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Online Booking,Xpulse 200 4V,Adventure,199,White,43,Female,Finance,179381,13439,15458,21035,123875,6814,191318,142359,48959,7,4.6
ORD013170,16-01-2020,2020,1,January,Q1,Maharashtra,Mumbai,Hero Dealer Mumbai,Showroom Walk-in,Maestro Edge 125,Scooter,125,Red,30,Female,Finance,81148,2705,2451,6611,62133,4006,92783,67722,25061,5,4.3
ORD013171,28-01-2023,2023,1,January,Q1,Madhya Pradesh,Bhopal,Hero Dealer Bhopal,Corporate Sale,Passion Plus,Commuter,97,Black,32,Male,Cash,95172,8342,8421,2069,0,3120,100256,80920,19336,14,3.9
ORD013172,30-01-2024,2024,1,January,Q1,Goa,Panaji,Hero Dealer Panaji,Online Booking,Xoom 125,Scooter,125,White,53,Male,Credit Card,91325,823,8337,11394,0,5145,88805,65694,23111,13,4.0
ORD013173,01-04-2025,2025,4,April,Q2,Maharashtra,Nagpur,Hero Dealer Nagpur,Corporate Sale,Xpulse 200 4V,Adventure,199,Matte Blue,20,Female,Credit Card,179030,9340,13446,1441,38935,9697,207167,151718,55449,13,4.0
ORD013174,28-06-2020,2020,6,June,Q2,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Corporate Sale,Pleasure Plus,Scooter,110,Red,39,Female,Cash,83449,3997,1551,7697,0,4698,95112,64909,30203,12,4.5
ORD013175,21-12-2023,2023,12,December,Q4,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Showroom Walk-in,Maestro Edge 125,Scooter,125,Red,56,Male,Finance,82083,262,2600,4451,73688,2815,89954,61184,28770,1,3.7
ORD013176,03-07-2023,2023,7,July,Q3,Maharashtra,Nagpur,Hero Dealer Nagpur,Showroom Walk-in,Super Splendor,Commuter,125,Blue,30,Female,Credit Card,96201,3744,9528,11915,0,4753,104631,74622,30009,2,4.1
ORD013177,09-01-2020,2020,1,January,Q1,Jharkhand,Ranchi,Hero Dealer Ranchi,Corporate Sale,Xtreme 125R,Sports,125,Black,33,Male,Finance,121808,2850,6416,7950,108971,4027,131795,93270,38525,3,4.2
ORD013178,18-03-2025,2025,3,March,Q1,Gujarat,Vadodara,Hero Dealer Vadodara,Showroom Walk-in,Splendor Plus,Commuter,100,Green,40,Male,Credit Card,93466,1453,9207,7185,0,1318,100913,78961,21952,11,5.0
ORD013179,10-10-2020,2020,10,October,Q4,West Bengal,Kolkata,Hero Dealer Kolkata,Online Booking,Xtreme 160R,Sports,163,Green,32,Male,Finance,141766,932,11664,1755,94995,2983,145804,115791,30013,5,4.1
ORD013180,20-06-2023,2023,6,June,Q2,Karnataka,Bangalore,Hero Dealer Bangalore,Online Booking,Xtreme 160R,Sports,163,Green,42,Female,UPI,142654,8289,7340,4404,0,5971,144040,110961,33079,7,4.8
ORD013181,05-08-2025,2025,8,August,Q3,Haryana,Faridabad,Hero Dealer Faridabad,Online Booking,Splendor Plus,Commuter,100,Red,34,Male,Cash,91209,390,6555,8211,0,1459,93467,68287,25180,1,3.8
ORD013182,02-06-2021,2021,6,June,Q2,Kerala,Kochi,Hero Dealer Kochi,Showroom Walk-in,Xtreme 160R,Sports,163,Grey,49,Female,Credit Card,137803,11055,10489,2416,0,453,141307,112982,28325,3,4.3
ORD013183,10-11-2024,2024,11,November,Q4,Bihar,Patna,Hero Dealer Patna,Online Booking,Xtreme 125R,Sports,125,Blue,48,Female,Cash,112797,9522,7890,5295,0,3921,112809,87404,25405,7,3.4
ORD013184,20-02-2021,2021,2,February,Q1,Haryana,Gurugram,Hero Dealer Gurugram,Corporate Sale,Xpulse 200 4V,Adventure,199,Grey,19,Male,Finance,173213,10824,2640,22469,165098,1273,171483,142357,29126,12,4.1
ORD013185,03-06-2022,2022,6,June,Q2,Assam,Guwahati,Hero Dealer Guwahati,Online Booking,Xoom 125,Scooter,125,Black,44,Female,Finance,92553,1154,9233,9024,91020,1407,104657,76968,27689,9,5.0
ORD013186,22-02-2020,2020,2,February,Q1,West Bengal,Kolkata,Hero Dealer Kolkata,Corporate Sale,Passion Plus,Commuter,97,Green,27,Male,Credit Card,91929,6019,1672,5726,0,3189,101305,73441,27864,5,3.8
ORD013187,27-08-2023,2023,8,August,Q3,Delhi,New Delhi,Hero Dealer New Delhi,Corporate Sale,Glamour,Commuter,125,Red,46,Male,Cash,100134,5457,4091,9715,0,2682,98662,75145,23517,7,4.8
ORD013188,08-05-2025,2025,5,May,Q2,Karnataka,Mysore,Hero Dealer Mysore,Showroom Walk-in,Xpulse 200 4V,Adventure,199,Grey,31,Female,Credit Card,174876,6457,10008,4083,0,520,175599,127018,48581,2,4.5
ORD013189,12-11-2022,2022,11,November,Q4,Karnataka,Mysore,Hero Dealer Mysore,Showroom Walk-in,Destini 125,Scooter,125,Matte Blue,25,Female,Finance,91764,7841,5222,1267,70059,2488,104856,74333,30523,2,3.5
ORD013190,20-09-2021,2021,9,September,Q3,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Corporate Sale,HF Deluxe,Commuter,97,Grey,53,Male,UPI,76667,450,4904,9499,0,3099,79503,66075,13428,3,3.4
ORD013191,25-03-2020,2020,3,March,Q1,Punjab,Amritsar,Hero Dealer Amritsar,Showroom Walk-in,Glamour,Commuter,125,Green,44,Female,Credit Card,99252,4863,4700,3173,0,1808,100808,84689,16119,14,4.5
ORD013192,18-11-2024,2024,11,November,Q4,Gujarat,Surat,Hero Dealer Surat,Online Booking,HF Deluxe,Commuter,97,Green,30,Female,Credit Card,74454,6462,1422,7340,11155,2201,84335,57647,26688,8,4.9
ORD013193,21-03-2020,2020,3,March,Q1,Jharkhand,Ranchi,Hero Dealer Ranchi,Showroom Walk-in,Maestro Edge 125,Scooter,125,White,47,Male,Cash,75775,4366,5414,5741,0,1304,78084,56195,21889,15,3.8
ORD013194,29-12-2025,2025,12,December,Q4,Bihar,Patna,Hero Dealer Patna,Online Booking,Destini 125,Scooter,125,Blue,56,Female,Credit Card,93869,7971,3174,8497,0,1634,88530,75165,13365,6,4.6
ORD013195,13-11-2024,2024,11,November,Q4,Maharashtra,Pune,Hero Dealer Pune,Corporate Sale,Destini 125,Scooter,125,Green,48,Male,Finance,89936,3087,1896,2291,64216,1456,96599,65576,31023,2,4.6
ORD013196,08-03-2023,2023,3,March,Q1,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,Maestro Edge 125,Scooter,125,Grey,32,Male,UPI,80096,2099,2436,8320,0,849,90233,59173,31060,1,4.9
